reg;gen;planting_date;lon;lat;mai
BA;CLZ001;06/09/2013;-39.30743;-17.4661107;0.785042658
BA;CLZ001;06/09/2013;-39.3073312;-17.4634082;0.865907685
BA;CLZ001;06/09/2013;-39.3056723;-17.4625701;0.521614379
BA;CLZ001;06/09/2013;-39.3001474;-17.4589539;-0.246597924
BA;CLZ001;06/09/2013;-39.3018008;-17.4564476;-0.153782213
BA;CLZ001;12/06/2013;-39.2616246;-17.456179;2.221604954
BA;CLZ001;12/06/2013;-39.2567222;-17.4524342;1.684442939
BA;CLZ006;26/11/2018;-39.25867144;-17.45298616;1.411806203
BA;CLZ003;15/11/2006;-39.2594729;-17.4508731;1.217771891
BA;CLZ003;15/11/2006;-39.26063475;-17.44559135;1.561984246
BA;CLZ001;23/05/2012;-39.262783;-17.4430347;1.475068964
BA;CLZ001;15/06/2013;-39.2667849;-17.4427944;2.272374114
BA;CLZ003;15/11/2006;-39.2651356;-17.4419472;1.725943577
BA;CLZ001;23/05/2012;-39.2767873;-17.4563664;0.215802031
BA;CLZ001;15/07/2013;-39.2791292;-17.4481195;0.867407581
BA;CLZ001;14/08/2015;-39.2789129;-17.451641;1.921661708
BA;CLZ001;14/08/2015;-39.2774837;-17.4497669;0.949698136
BA;CLZ001;24/07/2013;-39.2772702;-17.4393904;1.278000081
BA;CLZ001;24/01/2014;-39.4988712;-17.4615328;0.553941702
BA;CLZ004;22/11/2017;-39.48830554;-17.45019307;0.345820819
BA;CLZ001;13/02/2014;-39.4901566;-17.4439064;0.533931593
BA;CLZ006;23/11/2017;-39.48222278;-17.44389878;0.686008025
BA;CLZ001;29/01/2014;-39.4881387;-17.4418511;0.210275487
BA;CLZ004;23/11/2017;-39.47113314;-17.43910159;0.268541271
BA;CLZ001;24/02/2014;-39.4933336;-17.4626994;0.462857846
BA;CLZ001;04/09/2013;-39.2686525;-17.4577154;1.064281827
BA;CLZ001;05/09/2013;-39.2699334;-17.4578402;1.778564589
BA;CLZ001;26/08/2013;-39.2746208;-17.4560711;0.231251431
BA;CLZ001;06/09/2013;-39.273133;-17.4561455;0.887117902
BA;CLZ001;05/09/2013;-39.2661872;-17.4527472;0.868883915
BA;CLZ001;06/09/2013;-39.275057;-17.451786;0.61718444
BA;CLZ001;05/09/2013;-39.2717492;-17.4502268;1.047076056
BA;CLZ004;23/02/2018;-39.26785043;-17.45089504;0.409136111
BA;CLZ004;23/02/2018;-39.26818517;-17.45118384;0.774655615
BA;CLZ001;05/09/2013;-39.2672229;-17.4461202;1.15972331
BA;CLZ001;03/09/2013;-39.2731753;-17.4466635;0.476783376
BA;CLZ004;23/02/2018;-39.26859691;-17.44617264;0.585525887
BA;CLZ004;23/02/2018;-39.26697511;-17.44476775;0.71780528
BA;CLZ001;03/09/2013;-39.2689381;-17.4405679;0.586438329
BA;CLZ006;17/01/2019;-39.2865571;-17.43523147;0.779139233
BA;CLZ004;27/04/2011;-39.3649;-17.5115;-0.463916502
BA;CLZ004;25/07/2012;-39.42269357;-17.38702847;1.445924086
BA;CLZ001;31/10/2010;-39.4492;-17.45613333;0.148732482
BA;CLZ001;31/10/2010;-39.4526;-17.4565;-0.571250647
BA;CLZ003;31/01/2008;-39.4348;-17.4224;0.124456865
BA;CLZ004;25/07/2012;-39.42049045;-17.40065484;1.414766133
BA;CLZ003;31/01/2008;-39.44574;-17.46764;0.186086942
BA;CLZ004;21/08/2013;-39.42146784;-17.38208373;0.18465652
BA;CLZ004;18/12/2013;-39.41476596;-17.40883503;-0.267660222
BA;CLZ004;21/07/2014;-39.43230862;-17.38928208;0.508504421
BA;CLZ004;02/06/2017;-39.31472553;-17.5238757;1.214004656
BA;CLZ004;26/02/2011;-39.30905;-17.5258;0.688251717
BA;CLZ004;14/03/2014;-39.53429543;-17.24068371;-0.257353228
BA;CLZ004;02/12/2014;-39.53936829;-17.24211171;0.019382422
BA;CLZ004;02/12/2014;-39.538555;-17.239309;0.129861846
BA;CLZ004;12/03/2014;-39.529503;-17.23762167;-0.255502982
BA;CLZ004;20/11/2013;-39.537719;-17.2481552;-0.560612495
BA;CLZ004;20/11/2013;-39.535637;-17.248854;-0.246195845
BA;CLZ004;21/11/2013;-39.52024345;-17.24758036;-0.270593647
BA;CLZ004;21/11/2013;-39.5134785;-17.246169;-0.48571254
BA;CLZ004;05/08/2014;-39.531641;-17.25204025;-0.167886121
BA;CLZ004;05/08/2014;-39.52579067;-17.25073142;-0.15297701
BA;CLZ004;19/11/2013;-39.52998433;-17.25589633;-0.625363384
BA;CLZ004;19/11/2013;-39.53091413;-17.25731675;-0.26347675
BA;CLZ004;19/12/2013;-39.49592956;-17.24989817;0.169610675
BA;CLZ004;20/12/2013;-39.48986889;-17.25431042;0.102029439
BA;CLZ004;21/11/2013;-39.5201599;-17.26085256;-0.090989922
BA;CLZ001;21/11/2013;-39.52670929;-17.26995943;-0.477536134
BA;CLZ004;19/11/2013;-39.5179799;-17.2675431;-0.166351122
BA;CLZ004;27/08/2014;-39.52603136;-17.27442536;-0.13987314
BA;CLZ004;20/11/2013;-39.5167543;-17.2723768;-0.258589062
BA;CLZ004;14/12/2013;-39.4856944;-17.26725006;0.613764078
BA;CLZ004;14/08/2014;-39.51850455;-17.27658718;-0.237684118
BA;CLZ004;13/12/2013;-39.50896608;-17.2743679;0.185879647
BA;CLZ001;04/09/2013;-39.48585;-17.272675;-0.258414855
BA;CLZ004;21/12/2013;-39.48249688;-17.28846329;0.219522625
BA;CLZ004;04/12/2014;-39.48868173;-17.2903998;-0.347696628
BA;CLZ004;17/12/2013;-39.49267359;-17.29511546;0.168740055
BA;CLZ004;22/11/2013;-39.48578362;-17.29569592;0.128989355
BA;CLZ001;18/12/2013;-39.49912753;-17.3002742;-0.512635246
BA;CLZ001;17/12/2013;-39.48772484;-17.30146726;-0.048709688
BA;CLZ001;20/12/2013;-39.55779979;-17.29760074;0.646039337
BA;CLZ004;11/07/2014;-39.54958719;-17.30094183;0.021899657
BA;CLZ004;12/07/2014;-39.54580207;-17.30633923;-0.081176456
BA;CLZ004;26/02/2014;-39.53597492;-17.30926804;-0.132768023
BA;CLZ004;26/02/2014;-39.54069141;-17.30806948;0.579023429
BA;CLZ004;14/07/2014;-39.53548702;-17.3143055;0.11668042
BA;CLZ004;14/07/2014;-39.53972759;-17.31314291;0.152986843
BA;CLZ004;25/10/2013;-39.49657593;-17.30826237;-0.175381356
BA;CLZ004;22/08/2014;-39.51642257;-17.3150505;0.380251215
BA;CLZ001;02/01/2014;-39.53120567;-17.32204639;-0.420638562
BA;CLZ004;24/10/2013;-39.52470496;-17.31722116;0.126185913
BA;CLZ001;22/12/2013;-39.52294759;-17.32839285;-0.055621339
BA;CLZ004;24/10/2013;-39.51656081;-17.3242206;-0.10669668
BA;CLZ001;19/12/2013;-39.50452857;-17.3328;-0.245981847
BA;CLZ001;22/08/2013;-39.55902961;-17.30446689;-0.827338077
BA;CLZ001;22/08/2013;-39.55999927;-17.31332229;-0.612002317
BA;CLZ001;24/08/2013;-39.55265638;-17.3082086;-0.583162989
BA;CLZ004;02/12/2014;-39.54200032;-17.32016602;-0.432713966
BA;CLZ001;02/01/2014;-39.51630074;-17.33936627;-0.513937077
BA;CLZ004;01/12/2014;-39.50369625;-17.348774;-0.029303499
BA;CLZ004;24/07/2014;-39.50830336;-17.35786604;-0.25894844
BA;CLZ004;15/12/2014;-39.52677366;-17.36475725;0.17382395
BA;CLZ004;23/10/2013;-39.5184813;-17.36401212;-0.09044473
BA;CLZ004;23/10/2013;-39.51227062;-17.3636534;0.009356109
BA;CLZ004;07/12/2014;-39.50796101;-17.38631515;0.32979695
BA;CLZ001;25/11/2013;-39.53295298;-17.38087258;-0.666892197
BA;CLZ004;23/11/2013;-39.53174184;-17.38780733;-0.542737627
BA;CLZ004;09/12/2014;-39.52756231;-17.3865464;-0.014383808
BA;CLZ004;21/10/2014;-39.50720714;-17.39974498;0.359094655
BA;CLZ004;12/12/2013;-39.51363088;-17.25212888;-0.466970488
BA;CLZ004;14/08/2014;-39.5020976;-17.2635262;0.301509142
BA;CLZ004;14/08/2014;-39.504961;-17.263531;0.076478763
BA;CLZ001;09/12/2011;-39.2652379;-17.5319665;0.706567905
BA;CLZ001;08/12/2011;-39.2631338;-17.5298542;1.340644059
BA;CLZ001;08/12/2011;-39.2636061;-17.5241951;0.989083637
BA;CLZ001;08/12/2011;-39.2658082;-17.5224748;0.717401703
BA;CLZ001;08/12/2011;-39.2639333;-17.5223959;0.995308371
BA;CLZ001;15/09/2010;-39.2795533;-17.5223203;1.183874208
BA;CLZ001;15/07/2010;-39.2851214;-17.5164461;-0.037733495
BA;CLZ001;15/07/2010;-39.2956861;-17.4956319;2.074286685
BA;CLZ001;15/02/2015;-39.33096424;-17.5048983;0.148611644
BA;CLZ001;04/02/2015;-39.33008364;-17.49987884;1.272867688
BA;CLZ001;20/03/2014;-39.4120229;-17.3548233;0.165302422
BA;CLZ001;14/03/2014;-39.4122807;-17.3522557;-0.172606516
BA;CLZ001;14/03/2014;-39.4098873;-17.3510313;0.06020205
BA;CLZ001;18/03/2014;-39.4112181;-17.3484434;0.347477625
BA;CLZ001;22/03/2014;-39.4339981;-17.3456836;-0.631355479
BA;CLZ001;20/03/2014;-39.4240161;-17.3474495;-0.304678604
BA;CLZ001;17/04/2015;-39.43071213;-17.34717355;-0.247624461
BA;CLZ001;17/04/2015;-39.43144845;-17.34676822;-0.329871612
BA;CLZ001;18/04/2015;-39.42223733;-17.3467698;-0.073757984
BA;CLZ001;18/04/2015;-39.42136814;-17.34669932;0.142518484
BA;CLZ001;21/03/2014;-39.4329036;-17.3445199;-0.282377244
BA;CLZ001;04/05/2015;-39.42694287;-17.34387637;-0.139416058
BA;CLZ001;21/03/2014;-39.414331;-17.3473433;0.345296836
BA;CLZ001;18/04/2015;-39.42019604;-17.34449626;-0.176133562
BA;CLZ001;18/04/2015;-39.42019604;-17.34449626;-0.375218697
BA;CLZ001;21/03/2014;-39.4288199;-17.3409222;0.047110644
BA;CLZ001;22/06/2015;-39.41017819;-17.34283579;0.127733496
BA;CLZ001;17/04/2015;-39.4309006;-17.34189738;-0.47149839
BA;CLZ001;17/04/2015;-39.4309006;-17.34189738;-0.383249247
BA;CLZ001;22/04/2015;-39.42075308;-17.33975262;0.063895358
BA;CLZ001;22/04/2015;-39.42151097;-17.33917856;-0.51855513
BA;CLZ001;22/04/2015;-39.4234041;-17.33979826;-0.402691923
BA;CLZ001;22/04/2015;-39.4234041;-17.33979826;-0.511937578
BA;CLZ001;05/05/2015;-39.40359976;-17.34300283;0.26621229
BA;CLZ001;05/05/2015;-39.40427384;-17.34137444;0.194682118
BA;CLZ001;05/05/2015;-39.40259885;-17.34150437;0.01260798
BA;CLZ001;05/05/2015;-39.40039629;-17.34140032;0.091606989
BA;CLZ001;04/05/2015;-39.40999677;-17.33601471;0.576679285
BA;CLZ001;30/04/2015;-39.4077725;-17.33315087;-0.658788525
BA;CLZ004;10/09/2013;-39.4084336;-17.3278672;0.544472276
BA;CLZ006;05/11/2018;-39.40843216;-17.32787073;0.975930256
BA;CLZ004;11/09/2013;-39.4117722;-17.3268209;0.739595053
BA;CLZ001;21/09/2011;-39.3555341;-17.3473208;1.03447676
BA;CLZ001;30/04/2015;-39.3570626;-17.3444165;-0.349540798
BA;CLZ001;30/04/2015;-39.3562922;-17.3418146;-0.146522043
BA;CLZ001;22/09/2011;-39.3605858;-17.3363654;1.023308305
BA;CLZ001;26/09/2011;-39.3592547;-17.3342798;0.721809454
BA;CLZ001;22/09/2011;-39.354498;-17.3322454;0.863002009
BA;CLZ001;22/09/2011;-39.3621094;-17.3310206;0.85736868
BA;CLZ001;22/09/2011;-39.3621878;-17.3278206;1.264105469
BA;CLZ006;21/02/2017;-39.36249582;-17.31760035;0.790984085
BA;CLZ006;21/02/2017;-39.36249582;-17.31760035;0.651197036
BA;CLZ001;14/05/2015;-39.354603;-17.3172612;0.829484113
BA;CLZ001;14/05/2015;-39.3620698;-17.3158335;1.332674121
BA;CLZ001;13/05/2015;-39.3662101;-17.3144772;0.710863287
BA;CLZ002;02/06/2015;-39.3518646;-17.3380803;0.420696611
BA;CLZ001;26/05/2015;-39.3528562;-17.334942;0.091304204
BA;CLZ001;11/06/2014;-39.3520063;-17.3303918;0.323219806
BA;CLZ001;11/06/2014;-39.3534183;-17.3286317;1.02471599
BA;CLZ001;10/06/2014;-39.3539605;-17.3243034;-0.305998846
BA;CLZ001;10/06/2014;-39.353355;-17.3179614;0.258091573
BA;CLZ001;08/07/2014;-39.451828;-17.3142201;0.307471572
BA;CLZ001;10/07/2014;-39.4531401;-17.3104342;0.023836638
BA;CLZ001;01/03/2017;-39.41527127;-17.31831445;-0.232502546
BA;CLZ006;17/03/2017;-39.42001121;-17.31702104;0.805817699
BA;CLZ006;17/03/2017;-39.42014761;-17.31699966;0.837314916
BA;CLZ001;22/04/2015;-39.4315662;-17.3159323;0.004107112
BA;CLZ001;27/04/2015;-39.4331338;-17.3102163;-0.029855905
BA;CLZ001;27/04/2015;-39.4269377;-17.305951;0.566108817
BA;CLZ001;01/04/2016;-39.42524982;-17.30207449;0.258871486
BA;CLZ001;16/12/2015;-39.4328392;-17.2994075;1.334507041
BA;CLZ001;12/08/2015;-39.43724712;-17.29146399;0.053052071
BA;CLZ001;12/08/2012;-39.432142;-17.2884704;0.576373548
BA;CLZ001;03/04/2012;-39.4420224;-17.4459173;0.322133157
BA;CLZ001;03/04/2012;-39.4427755;-17.4457981;0.724141704
BA;CLZ001;03/04/2012;-39.4429628;-17.441468;0.729052735
BA;CLZ006;01/03/2019;-39.29360122;-17.44440034;1.212534398
BA;CLZ006;11/03/2019;-39.30379893;-17.44099993;1.351887836
BA;CLZ001;07/08/2013;-39.3058021;-17.4387521;0.975459121
BA;CLZ001;08/08/2013;-39.3010879;-17.4352069;0.004475549
BA;CLZ001;15/07/2013;-39.2476914;-17.4529066;1.020517178
BA;CLZ001;15/06/2013;-39.2467534;-17.4486775;2.370221126
BA;CLZ001;26/04/2012;-39.2540858;-17.4460108;1.105414846
BA;CLZ006;20/12/2018;-39.25435462;-17.44359112;0.755964862
BA;CLZ001;25/04/2012;-39.2538446;-17.441826;0.680087073
BA;CLZ004;14/02/2018;-39.2513541;-17.44157319;0.928064637
BA;CLZ004;14/02/2018;-39.25103753;-17.44191858;0.794040336
BA;CLZ001;15/06/2013;-39.2552637;-17.4397723;1.391833006
BA;CLZ004;08/02/2018;-39.24874816;-17.43881654;0.851723272
BA;CLZ004;08/02/2018;-39.24874816;-17.43881654;0.874226037
BA;CLZ001;24/04/2012;-39.2519187;-17.4383123;0.582486594
BA;CLZ006;14/02/2018;-39.25237944;-17.4362027;0.628392532
BA;CLZ006;14/02/2018;-39.25193844;-17.43620477;0.89848045
BA;CLZ001;15/06/2013;-39.2543576;-17.4314847;1.519610257
BA;CLZ001;14/06/2013;-39.2563501;-17.4220001;1.335321006
BA;CLZ001;14/06/2013;-39.2553161;-17.4165418;1.37744315
BA;CLZ001;31/10/2013;-39.3612636;-17.4563485;-0.279404419
BA;CLZ001;30/10/2013;-39.3576266;-17.4505882;0.168113434
BA;CLZ001;29/10/2013;-39.3487697;-17.4431919;-0.074306757
BA;CLZ001;30/10/2013;-39.3425564;-17.4442241;-0.141822676
BA;CLZ001;28/10/2013;-39.35252;-17.4444327;-0.047192978
BA;CLZ001;26/10/2013;-39.3432248;-17.4390888;-0.241517453
BA;CLZ001;26/10/2013;-39.3481824;-17.4364498;-0.035151308
BA;CLZ001;08/01/2014;-39.3538107;-17.4349666;0.900980233
BA;CLZ001;23/12/2013;-39.3616589;-17.4323131;0.21006001
BA;CLZ001;06/01/2014;-39.3546278;-17.4338443;0.803011317
BA;CLZ001;05/11/2013;-39.3720806;-17.4265722;0.118560863
BA;CLZ001;01/11/2013;-39.3722191;-17.4205791;0.267557866
BA;CLZ001;01/11/2013;-39.3700795;-17.4194984;-0.063663238
BA;CLZ001;30/08/2013;-39.3148656;-17.4414135;0.634791201
BA;CLZ003;15/04/2008;-39.318007;-17.4392301;0.642080655
BA;CLZ001;31/08/2013;-39.3179509;-17.4394471;0.765893232
BA;CLZ001;30/08/2013;-39.317634;-17.4358953;0.534976018
BA;CLZ006;18/03/2019;-39.31750152;-17.43619692;1.228158753
BA;CLZ006;18/03/2019;-39.31655076;-17.43364944;1.216964895
BA;CLZ001;29/08/2013;-39.3165125;-17.4353818;0.923769891
BA;CLZ006;15/03/2019;-39.32329851;-17.4287982;1.24528893
BA;CLZ001;29/08/2013;-39.3255803;-17.4298444;0.431647818
BA;CLZ006;24/03/2019;-39.31233251;-17.42553001;1.176616444
BA;CLZ004;28/08/2013;-39.3209979;-17.4263537;0.689635362
BA;CLZ001;14/08/2013;-39.3115576;-17.4176731;0.357144685
BA;CLZ001;20/08/2013;-39.3169789;-17.405498;0.094150221
BA;CLZ004;15/08/2013;-39.310035;-17.4081212;1.004905967
BA;CLZ001;07/06/2013;-39.2303438;-17.444964;-0.194410727
BA;CLZ001;07/06/2013;-39.2316577;-17.4414373;3.139460556
BA;CLZ001;07/06/2013;-39.228128;-17.442752;1.613329829
BA;CLZ001;07/06/2013;-39.2266676;-17.4421209;2.905606883
BA;CLZ001;15/06/2013;-39.227937;-17.4405829;1.818924777
BA;CLZ001;06/06/2013;-39.2300058;-17.4382303;1.193405471
BA;CLZ006;23/01/2019;-39.22597308;-17.43702683;1.449912596
BA;CLZ001;06/06/2013;-39.2353682;-17.4342016;2.762284616
BA;CLZ006;30/11/2018;-39.23609284;-17.43090016;1.028120246
BA;CLZ001;04/06/2013;-39.240682;-17.429269;2.182676423
BA;CLZ006;23/01/2019;-39.22615122;-17.42874684;0.698304308
BA;CLZ001;04/06/2013;-39.2383222;-17.4248427;2.254511832
BA;CLZ001;04/06/2013;-39.2417602;-17.4256972;2.657470822
BA;CLZ006;22/01/2019;-39.24307654;-17.42489435;1.04551868
BA;CLZ001;06/06/2013;-39.2429381;-17.4263737;2.503724055
BA;CLZ006;29/11/2018;-39.25838822;-17.43912063;0.812203156
BA;CLZ001;08/07/2013;-39.2636552;-17.4339764;1.77415929
BA;CLZ001;28/05/2014;-39.2572864;-17.4316978;0.870511027
BA;CLZ006;19/03/2016;-39.26763861;-17.43050324;1.71640396
BA;CLZ006;19/03/2016;-39.26774952;-17.43014606;2.043324211
BA;CLZ001;08/07/2013;-39.2629244;-17.4300002;1.762534409
BA;CLZ003;15/10/2006;-39.26374293;-17.41800915;1.443420524
BA;CLZ004;10/07/2013;-39.2585749;-17.4105628;1.800090804
BA;CLZ001;15/07/2013;-39.2541793;-17.4115356;1.799777939
BA;CLZ006;03/12/2018;-39.26012961;-17.40870193;1.3398051
BA;CLZ004;09/07/2013;-39.2603457;-17.4043777;1.781214879
BA;CLZ001;15/07/2013;-39.2648567;-17.4117296;1.419726154
BA;CLZ001;10/07/2013;-39.2713593;-17.4285878;0.293221327
BA;CLZ001;28/05/2014;-39.2757492;-17.4235651;-0.195287482
BA;CLZ001;20/06/2013;-39.2722819;-17.4220784;1.023112305
BA;CLZ006;18/12/2018;-39.2770047;-17.4200865;1.149879182
BA;CLZ001;24/06/2013;-39.2761977;-17.4212776;1.212295289
BA;CLZ001;25/06/2013;-39.2772444;-17.4097694;1.350898983
BA;CLZ001;15/01/2014;-39.49941455;-17.43668259;0.224667998
BA;CLZ006;08/08/2018;-39.50482229;-17.43732879;0.561369235
BA;CLZ006;07/08/2018;-39.49459779;-17.43134542;0.727177837
BA;CLZ001;18/08/2014;-39.48920777;-17.41617319;-0.175701566
BA;CLZ001;15/02/2014;-39.48568446;-17.41324058;-0.326840278
BA;CLZ001;15/02/2014;-39.4885318;-17.41077708;-0.819051643
BA;CLZ001;15/02/2014;-39.4901861;-17.40974259;-0.038834718
BA;CLZ004;15/02/2014;-39.49561444;-17.41169513;-0.426521716
BA;CLZ004;15/02/2014;-39.49613171;-17.41323045;-0.227078768
BA;CLZ001;30/07/2014;-39.4833483;-17.40961664;0.210856328
BA;CLZ004;15/02/2014;-39.48924543;-17.40357134;0.066953878
BA;CLZ004;15/02/2014;-39.49275368;-17.40696585;0.300917424
BA;CLZ004;15/02/2014;-39.49617181;-17.40541625;0.236716002
BA;CLZ004;15/02/2014;-39.49427826;-17.40077496;0.35951687
BA;CLZ004;15/02/2014;-39.49789847;-17.399844;0.9627638
BA;CLZ004;15/02/2014;-39.4995217;-17.40128917;-0.301251398
BA;CLZ001;08/05/2014;-39.2850661;-17.4264626;0.496361441
BA;CLZ001;07/05/2014;-39.2864323;-17.42456293;0.393431847
BA;CLZ001;07/05/2014;-39.2883733;-17.4212414;0.827208797
BA;CLZ001;05/05/2014;-39.2897159;-17.4193692;0.799398735
BA;CLZ001;16/05/2014;-39.2840729;-17.4174611;1.181992799
BA;CLZ001;07/05/2014;-39.2951345;-17.416297;-0.524138608
BA;CLZ001;15/05/2014;-39.29144495;-17.41468507;0.391718357
BA;CLZ001;13/05/2014;-39.2794805;-17.4128576;0.689029247
BA;CLZ004;21/08/2013;-39.28961811;-17.40975501;1.778167005
BA;CLZ001;22/05/2014;-39.2887567;-17.4081441;0.713712436
BA;CLZ001;26/05/2014;-39.29489319;-17.40449108;0.092628599
BA;CLZ004;21/08/2013;-39.29456751;-17.40199527;1.78803347
BA;CLZ001;21/05/2014;-39.2834467;-17.4021407;1.111514952
BA;CLZ001;20/05/2014;-39.2872819;-17.3982665;1.215071296
BA;CLZ004;21/08/2013;-39.29457628;-17.39963004;1.609586444
BA;CLZ004;21/08/2013;-39.29358592;-17.39652507;1.871747602
BA;CLZ001;06/08/2013;-39.3074098;-17.4372581;0.866805552
BA;CLZ001;27/07/2013;-39.304541;-17.4335475;0.18389068
BA;CLZ001;27/07/2013;-39.3062438;-17.4325777;-0.313279175
BA;CLZ001;26/07/2013;-39.3031257;-17.4318142;0.690622309
BA;CLZ001;25/07/2013;-39.3020357;-17.4275313;0.294888348
BA;CLZ001;27/07/2013;-39.2995816;-17.4296682;0.707898226
BA;CLZ001;13/08/2013;-39.3041151;-17.4265519;0.337790542
BA;CLZ001;25/07/2013;-39.3033206;-17.4244109;0.165141154
BA;CLZ001;24/07/2013;-39.3005488;-17.4222728;1.305325251
BA;CLZ006;04/02/2019;-39.29595648;-17.4216637;1.279517344
BA;CLZ001;26/07/2013;-39.3046125;-17.4198984;1.379868701
BA;CLZ006;14/02/2019;-39.29753016;-17.41951458;1.592731311
BA;CLZ001;24/07/2013;-39.3046924;-17.4169606;0.373730448
BA;CLZ001;31/07/2013;-39.3011765;-17.4088398;0.452373824
BA;CLZ006;13/02/2019;-39.3004247;-17.3969337;1.341544787
BA;CLZ006;13/02/2019;-39.29973781;-17.3933161;1.159086549
BA;CLZ004;05/08/2013;-39.3002371;-17.3928691;1.228400791
BA;CLZ004;01/08/2013;-39.3033165;-17.3934068;0.624102462
BA;CLZ001;13/11/2013;-39.4656869;-17.412338;0.083492673
BA;CLZ006;03/08/2018;-39.47030921;-17.40663285;0.321677096
BA;CLZ006;03/08/2018;-39.45384587;-17.40836547;0.65517679
BA;CLZ001;14/11/2013;-39.4649398;-17.4110201;-0.214979415
BA;CLZ001;13/11/2013;-39.4769405;-17.4096178;0.412285503
BA;CLZ001;11/11/2013;-39.4717561;-17.3998952;-0.519285056
BA;CLZ006;23/07/2018;-39.48077883;-17.39924419;0.289006631
BA;CLZ001;05/05/2013;-39.4820973;-17.4014071;0.656735839
BA;CLZ001;14/11/2013;-39.4671542;-17.3969051;0.204411833
BA;CLZ001;15/08/2014;-39.4684627;-17.3884955;0.0630749
BA;CLZ001;15/08/2014;-39.4676277;-17.3868979;0.427451866
BA;CLZ001;24/06/2015;-39.27964575;-17.39217922;0.957192308
BA;CLZ001;31/05/2014;-39.2816105;-17.3896241;0.564950797
BA;CLZ001;17/06/2015;-39.2826892;-17.38775482;0.814834786
BA;CLZ001;11/06/2015;-39.30451088;-17.38052423;0.737442919
BA;CLZ002;16/06/2015;-39.30459606;-17.3783973;0.88802762
BA;CLZ001;02/05/2014;-39.3067722;-17.3767787;1.051468416
BA;CLZ001;02/05/2014;-39.3035545;-17.3664609;-0.313565615
BA;CLZ001;02/05/2014;-39.3128514;-17.3645574;0.531784038
BA;CLZ001;03/05/2014;-39.3029916;-17.3618518;0.139482596
BA;CLZ001;03/05/2014;-39.3020459;-17.3591777;-0.986417886
BA;CLZ001;02/06/2014;-39.306122;-17.3593794;0.111687789
BA;CLZ001;02/06/2014;-39.3134713;-17.3526971;0.070015668
BA;CLZ001;16/03/2017;-39.30451556;-17.34676062;0.030974223
BA;CLZ001;16/03/2017;-39.30391766;-17.347563;-0.176705626
BA;CLZ001;21/02/2017;-39.31303758;-17.34735309;-0.239094536
BA;CLZ001;21/02/2017;-39.31291997;-17.34737738;-0.539808252
BA;CLZ001;29/04/2014;-39.3322646;-17.3875034;0.552780685
BA;CLZ001;30/04/2014;-39.3299864;-17.3890843;-0.300974219
BA;CLZ001;29/04/2014;-39.3306086;-17.3879762;0.570520791
BA;CLZ003;15/04/2008;-39.3240714;-17.3858;0.456716333
BA;CLZ001;24/04/2014;-39.3239201;-17.3851376;0.526232704
BA;CLZ001;30/04/2014;-39.3300809;-17.3824361;-0.351602952
BA;CLZ001;24/04/2014;-39.3329318;-17.3815998;-0.428479877
BA;CLZ001;24/04/2014;-39.3324552;-17.3783375;-0.430633697
BA;CLZ001;01/05/2014;-39.3367815;-17.3761789;-0.159385578
BA;CLZ001;22/04/2014;-39.3505605;-17.3749169;0.346005514
BA;CLZ001;24/04/2014;-39.3269933;-17.3739949;-0.228960654
BA;CLZ001;22/04/2014;-39.346819;-17.3733163;-0.022536212
BA;CLZ003;15/04/2008;-39.3487971;-17.3732568;0.126823915
BA;CLZ001;22/04/2014;-39.3490505;-17.3728857;0.564490966
BA;CLZ001;22/04/2014;-39.3508059;-17.3727447;0.69679869
BA;CLZ001;24/04/2014;-39.3322166;-17.3713326;0.415701541
BA;CLZ003;15/04/2008;-39.3256743;-17.371262;0.517943773
BA;CLZ001;24/04/2014;-39.3227928;-17.3706972;-0.351372356
BA;CLZ001;24/04/2014;-39.3224479;-17.3736285;-0.650511579
BA;CLZ001;24/04/2014;-39.3297757;-17.3696915;-0.172640568
BA;CLZ001;15/04/2014;-39.3462978;-17.3700855;0.858842697
BA;CLZ001;15/04/2014;-39.3504175;-17.3683961;0.582297268
BA;CLZ001;01/05/2014;-39.3466663;-17.3674291;0.075248008
BA;CLZ001;05/04/2014;-39.3075614;-17.415293;1.049047905
BA;CLZ001;25/03/2014;-39.3040368;-17.4060563;1.207115796
BA;CLZ001;05/04/2014;-39.3078739;-17.4107368;1.030196088
BA;CLZ001;01/04/2014;-39.3068641;-17.3990499;1.164956059
BA;CLZ001;02/04/2014;-39.3053271;-17.390918;0.650296036
BA;CLZ001;09/04/2014;-39.3001182;-17.3892266;0.920301959
BA;CLZ001;25/03/2014;-39.30959;-17.3842677;0.202696732
BA;CLZ001;10/04/2014;-39.3141938;-17.3734588;0.481327061
BA;CLZ001;11/04/2014;-39.3189252;-17.3822825;0.413441344
BA;CLZ001;14/04/2014;-39.3195619;-17.3748423;0.20377371
BA;CLZ001;09/04/2014;-39.3129938;-17.3763442;0.491113165
BA;CLZ001;10/04/2014;-39.3126958;-17.378279;0.685375122
BA;CLZ001;08/04/2014;-39.3139397;-17.3679815;0.654724763
BA;CLZ001;02/05/2013;-39.4874073;-17.3979052;0.458025678
BA;CLZ006;28/08/2018;-39.50043308;-17.39255231;0.347073003
BA;CLZ006;23/08/2018;-39.49349716;-17.39167924;0.41932704
BA;CLZ001;02/05/2013;-39.4888496;-17.3986248;0.424609663
BA;CLZ004;04/05/2013;-39.5079795;-17.3814031;-0.454020208
